Index,Entry-Date,Entry-Weekday,Entry-Time,Entry-Price,Quantity,Instrument-Kind,StrikePrice,Position,ExitDate,Exit-Weekday,ExitTime,ExitPrice,P/L,P/L-Percentage,ExpiryDate,Highest MTM(Candle Close),Lowest MTM(Candle Close),Remarks
158,2024-11-19,,09:16:00,77664.7,,,,,2024-11-19,,15:15:00,77502.44,250.0,,,250.0,-20.549999999999955,Exit Condition Met For Trade
158.1,2024-11-19,Tuesday,09:25:00,73.9,10,CE,79000.0,Buy,2024-11-19,Tuesday,09:38:00,98.9,250.0,33.82949932341001,2024-11-22,,,Target Hit
159,2024-11-22,,09:16:00,77352.41,,,,,2024-11-22,,15:15:00,79147.31,250.0,,,250.0,-0.05,Exit Condition Met For Trade
159.1,2024-11-22,Friday,09:22:00,73.0,10,CE,78100.0,Buy,2024-11-22,Friday,09:23:00,98.0,250.0,34.24657534246575,2024-11-22,,,Target Hit
160,2024-11-25,,09:16:00,80332.13,,,,,2024-11-25,,15:15:00,80083.3,250.0,,,250.0,-0.049999999999954525,Exit Condition Met For Trade
160.1,2024-11-25,Monday,09:17:00,146.9,10,CE,82000.0,Buy,2024-11-25,Monday,09:20:00,171.9,250.0,17.018379850238258,2024-11-29,,,Target Hit
161,2024-11-27,,09:16:00,79906.72,,,,,2024-11-27,,15:15:00,80239.9,-200.0,,,0,-200.04999999999995,Exit Condition Met For Trade
161.1,2024-11-27,Wednesday,13:52:00,76.5,10,CE,81600.0,Buy,2024-11-27,Wednesday,13:59:00,56.5,-200.0,-26.143790849673202,2024-11-29,,,Stop Loss Hit
162,2024-11-28,,09:16:00,80296.86,,,,,2024-11-28,,15:15:00,79045.15,-200.0,,,108.45000000000005,-200.04999999999995,Exit Condition Met For Trade
162.1,2024-11-28,Thursday,10:02:00,68.6,10,CE,81500.0,Buy,2024-11-28,Thursday,10:33:00,48.6,-199.99999999999994,-29.15451895043731,2024-11-29,,,Stop Loss Hit
163,2024-11-29,,09:16:00,79150.59,,,,,2024-11-29,,09:28:00,79331.99,-60.0,,,0,-200.04999999999995,Square Off All Legs due to Stop Loss
163.1,2024-11-29,Friday,09:28:00,78.7,10,CE,80300.0,Buy,2024-11-29,Friday,09:28:00,92.7,140.0,17.78907242693774,2024-11-29,,,Square Off All Legs due to Stop Loss
163.2,2024-11-29,Friday,09:26:00,77.25,10,PE,78100.0,Buy,2024-11-29,Friday,09:28:00,57.25,-200.0,-25.889967637540455,2024-11-29,,,Stop Loss Hit
164,2024-12-02,,09:16:00,79456.02,,,,,2024-12-02,,15:15:00,80249.16,250.0,,,250.0,-143.04999999999995,Exit Condition Met For Trade
164.1,2024-12-02,Monday,10:16:00,74.2,10,CE,81800.0,Buy,2024-12-02,Monday,12:30:00,99.2,250.0,33.692722371967655,2024-12-06,,,Target Hit
165,2024-12-03,,09:16:00,80381.36,,,,,2024-12-03,,15:15:00,80875.41,-161.5,,,0,-161.5,Exit Condition Met For Trade
165.1,2024-12-03,Tuesday,13:42:00,80.95,10,CE,82400.0,Buy,2024-12-03,Tuesday,15:15:00,64.8,-161.50000000000006,-19.95058678196418,2024-12-06,,,Exit Condition Met For Trade
166,2024-12-04,,09:16:00,80868.78,,,,,2024-12-04,,15:15:00,80959.17,-200.0,,,139.95000000000005,-200.04999999999995,Exit Condition Met For Trade
166.1,2024-12-04,Wednesday,09:36:00,74.5,10,CE,82600.0,Buy,2024-12-04,Wednesday,11:57:00,54.5,-200.0,-26.845637583892618,2024-12-06,,,Stop Loss Hit
167,2024-12-05,,09:16:00,81083.61,,,,,2024-12-05,,15:15:00,81944.0,250.0,,,250.0,-128.04999999999995,Exit Condition Met For Trade
167.2,2024-12-05,Thursday,09:39:00,75.2,10,PE,78800.0,Buy,2024-12-05,Thursday,09:50:00,100.2,250.0,33.244680851063826,2024-12-06,,,Target Hit
